tweet_ID
1156718735949848578
1156719685540306944
1156722508739088385
1156723091319468038
1156724029165719553
1156731797461450753
1156731990793736192
1156734729250594816
1156734990572388352
1156739125715841029
1156740814770327552
1156746262768754689
1156749324895817731
1156749473072238592
1156750855086989313
1156751144925966336
1156758219869446144
1156758859081506816
1156760117783801857
1156762942647558144
1156763668576522241
1156764601515724800
1156771730586841089
1156774073839472640
1156774607849832448
1156781247043166208
1156783313559924736
1156791251271737344
1156795207775641601
1156797556178817024
1156804090065838080
1156842904129658880
1156865629313519617
1156867615719153664
1156868798529466368
1156873848270098432
1156874702012465152
1156875538742464513
1156876725764145152
1156876820551221248
1156877761337708544
1156880526621511680
1156881031053631488
1156887175025385472
1156889977667457035
1156891917524717568
1156892863751446530
1156894356063830018
1156897319364616192
1156898479521914882
1156900664330661888
1156902558893563904
1156903004550967296
1156904083917164544
1156904986141310982
1156905124557721600
1156909955133452288
1156911397546016774
1156912302265757696
1156913270722301952
1156914191367901184
1156914211483729921
1156914411552067586
1156915775552102401
1156916350994067458
1156917541354295297
1156917631112359938
1156920930360127488
1156921269264293890
1156922363126132738
1156923475023581184
1156924607510614016
1156925366688243712
1156928601331134464
1156929049698156545
1156930060944838657
1156930708545429505
1156933083779784704
1156934356306280449
1156934410417127429
1156937464734519296
1156938557317140481
1156938826209734656
1156940752213164032
1156941405270335489
1156941898097012737
1156941913179639808
1156942395130298368
1156943900889608192
1156946078979317760
1156946566781030400
1156946833127739393
1156947951756800000
1156948210138656768
1156948459649286145
1156948795218898944
1156949838354886656
1156950881469906944
1156952618733920262
1156954398402187264
1156954481021599744
1156954868550160384
1156955462883008513
1156956288485593091
1156957812146262016
1156957835206377472
1156958320877539329
1156959263345934336
1156960539689521154
1156961287521361920
1156961461173985286
1156965998634790912
1156966235567022080
1156966325710970880
1156966759833985024
1156967123069091841
1156969534361866241
1156972103389855745
1156972260240109569
1156973495030439936
1156975232768516097
1156975246177554432
1156976880291127296
1156978910300725248
1156980991124226048
1156987122747764736
1156988464115720192
1156991007122051075
1156992678522998784
1156992807703371782
1156995050829516800
1156995192186126336
1156996701942509568
1156997122417283078
1157001169073528832
1157001324250243073
1157001955492814848
1157003857622437890
1157005362945495040
1157006045790822400
1157007875346227200
1157009076179603456
1157012704646877187
1157013828745535489
1157016845272190976
1157017025228812288
1157017222352556032
1157024592155881473
1157024808179326980
1157024927293333505
1157026820153315333
1157031491353714688
1157031565597319168
1157033367918878721
1157034598074900481
1157035111407411200
1157035405075550208
1157035451628380171
1157036492675358720
1157037096655151104
1157037099138220032
1157037502231973888
1157040030118043649
1157040104722128896
1157043582273900544
1157045052809588742
1157045057020735489
1157047339128897539
1157048814689280001
1157049024408477696
1157050866517643266
1157051822831542273
1157056313253216256
1157057015790886912
1157057169738461184
1157057288835911680
1157058506048114689
1157059221994835969
1157059951812141056
1157061704624173056
1157063383612420096
1157064084480806912
1157066554053464065
1157073405029552129
1157073716267900928
1157076045801119744
1157080702715944960
1157080989610364928
1157082941635227653
1157086251352088582
1157086843197743104
1157087959717437440
1157089780020187136
1157091072708886529
1157093447960072192
1157094855966744577
1157097826389811200
1157101462863921153
1157103143089508357
1157103211016101889
1157103637190995968
1157108807891394561
1157110031164354570
1157113327274749953
1157115703775965184
1157115828342575104
1157117137372291072
1157118275706347521
1157120426121805824
1157121467592523776
1157122499383091200
1157124175850422272
1157124729490354177
1157128662497615879
1157133125656489984
1157139663515201536
1157146112479809537
1157148788445761536
1157161724505513985
1157171458633678848
1157198901146841088
1157221541555388418
1157225854595997697
1157226916149178369
1157227335592157184
1157235467080916992
1157239101864722438
1157244632046034945
1157247161219866625
1157247756794077184
1157253047514542082
1157255172772569088
1157258306341220352
1157258890590994438
1157259351125581824
1157260493641400320
1157261666364612608
1157264771441483782
1157268599360368640
1157269121358290945
1157269205625868288
1157271501600673793
1157271577521721345
1157275373375066113
1157278544692678656
1157280765584891910
1157281000466059264
1157285873790177285
1157285891439771648
1157287140478345223
1157289307696222208
1157291769744281600
1157291962183159808
1157296352877039622
1157297002545201153
1157298819119243264
1157299462940876801
1157302484911702016
1157303290662662144
1157305173468991488
1157306356279500802
1157307584770125826
1157308591851937795
1157308654737117184
1157309054487654401
1157309934427693057
1157311724984442881
1157312498841862144
1157312626352951297
1157313291150139394
1157314165654073344
1157315656729026560
1157316981705662464
1157317589036675072
1157317959393533952
1157320071666180096
1157320514584666118
1157321354674356224
1157321422211047424
1157322297574744065
1157323456440147974
1157328637256851456
1157328821789478912
1157330544394420225
1157332009896648705
1157332085390094341
1157332273722736640
1157334390579400704
1157334784827437057
1157335927359864832
1157336148013998080
1157339089533833218
1157339476160651265
1157340701320814592
1157341214145961984
1157342148347514881
1157342464606449664
1157342855939026945
1157343830716440576
1157344374281428992
1157345101988933632
1157345542810165248
1157346129186451456
1157347762452615168
1157348027784450050
1157349594944008192
1157350497948512256
1157351081803833345
1157351548231593984
1157351660211097600
1157351665680433152
1157352329622016000
1157355199381553154
1157356103249924097
1157357658413813760
1157357971359313922
1157358551435661313
1157359874747109376
1157360554664583168
1157360775272570882
1157365282056413184
1157368525943713803
1157371913225867265
1157372415703470082
1157374880314200064
1157374922676568064
1157376809245302787
1157380562757324800
1157383008011182081
1157384287697719297
1157385049815355393
1157386085812625410
1157391915865858049
1157397363021045760
1157397493036044289
1157397947715166208
1157401291007639552
1157401460008804352
1157401868961759233
1157403109632749570
1157403607072935936
1157403677134655488
1157406684874252288
1157406889564491777
1157408238855499777
1157410633819680768
1157410695459287040
1157410804091637760
1157410972262436865
1157411497401815042
1157411545632034816
1157413270740848640
1157414818414026754
1157415669069164544
1157417972568219648
1157418721662636032
1157419135640514562
1157421097316474881
1157422811637604353
1157423338337099776
1157428106858311680
1157428265415348229
1157430339888795648
1157431078002388992
1157432241590546434
1157434280433332225
1157434597518401536
1157436558804430850
1157437432058404866
1157437881666940928
1157440703200448514
1157443211398275074
1157443414398570497
1157449977217421312
1157450217525936128
1157454982595190786
1157455173100429321
1157455970471219201
1157460190775693313
1157460535098707968
1157462354168299520
1157465446632841218
1157467799213793281
1157468253897351170
1157468454397415424
1157471711249543168
1157472310607171584
1157474588332138496
1157477872266665984
1157478232985362432
1157479048773115904
1157480020589338625
1157482437766606848
1157482837068722176
1157483381048926209
1157484364198010882
1157489823512289280
1157490177524191232
1157497233182470145
1157497909316898816
1157503257884971013
1157506961879044097
1157508930257350656
1157517019811647488
1157520495215951872
1157559833148547072
1157570646072877056
1157598525208719360
1157605862287921152
1157606631548563457
1157606924290088960
1157606944007286784
1157610742306131970
1157618473712803840
1157622696123011072
1157626900522647553
1157629811780673536
1157631940394135553
1157632576657510401
1157634720345161728
1157639984045678592
1157648796429557760
1157649072435519489
1157649562728898561
1157649911715913729
1157650124362747905
1157650907007520769
1157652599413366786
1157655215425744896
1157656207772880901
1157656971530686464
1157658285622870016
1157660932664958978
1157662248820547585
1157662857862864896
1157664920613335042
1157665034287407107
1157665345479544838
1157667606209449984
1157667768126148609
1157669892939640832
1157670146703601664
1157670835412357120
1157671413387595777
1157673127171592199
1157673490838904832
1157673572606758913
1157674987794423808
1157677048850071552
1157678737502216192
1157679712262451201
1157679812468715521
1157680351881420801
1157681177605677056
1157681561497526274
1157681923046559744
1157682164252721153
1157682512698707968
1157683776102830081
1157686099818557442
1157686288474083329
1157686923076546560
1157687947338145792
1157690382983028737
1157692696640622592
1157693125642641409
1157693634382196736
1157694636011298816
1157696356493987840
1157697653783896064
1157698219612286977
1157698226981486592
1157698405411500032
1157698461610971136
1157698504392884226
1157698551784194048
1157698871419645952
1157699055524470790
1157699503887011840
1157702439513911296
1157702631076376577
1157702845518372864
1157703773281804291
1157704459063103491
1157704706082430976
1157705492514263041
1157705985344958464
1157706637596975104
1157706832154157056
1157708118572376064
1157711213993684992
1157712412725981191
1157712770063851520
1157713164328300544
1157714930956562432
1157716073497731073
1157716771392118785
1157717606008332293
1157717745753919488
1157719499392638977
1157721056746102784
1157722683997507584
1157725914169532416
1157726216989880320
1157727788205367297
1157727883001040896
1157728712609210368
1157728794817335296
1157729080042614789
1157731845766864898
1157733342294499328
1157734197500489729
1157734212209741824
1157735112714412033
1157737290472611842
1157738534821859333
1157739616142843905
1157740262044553217
1157741402899603458
1157741765291597825
1157742523625947137
1157743718566203392
1157744893386620928
1157745150094905344
1157746787551186944
1157746823223816194
1157746909609545728
1157748884287963141
1157748907792904192
1157749250459099136
1157749662125887493
1157751343425216512
1157756473037996032
1157756796842336256
1157757112262545410
1157758809688944645
1157758956908863488
1157759533218852864
1157759843169644545
1157760402702393347
1157760765497106437
1157763356305924097
1157764957636837377
1157765073470779392
1157766978091835392
1157768382768222208
1157768787116089345
1157769727864967175
1157770064243785728
